rx_id,physician_id,drug_name,manufacturer,year,total_claims,total_day_supply,total_drug_cost_usd,received_payment,total_payment_usd
11521,NPI7778422170,Trulicity,Eli Lilly,2021,30,952,2513.2569948029795,0,0.0
11522,NPI7778422170,Trulicity,Eli Lilly,2022,27,952,2393.3989704194714,0,0.0
11523,NPI7778422170,Trulicity,Eli Lilly,2023,30,952,2153.096075853969,0,0.0
11524,NPI7778422170,Gardasil,Merck,2021,792,57850,188663.27611119722,0,0.0
11525,NPI7778422170,Gardasil,Merck,2022,948,57850,231421.6822484919,0,0.0
11526,NPI7778422170,Gardasil,Merck,2023,918,57850,206359.63112333478,0,0.0
11527,NPI7778422170,Imbruvica,AbbVie,2021,194,5124,46548.74954319448,0,0.0
11528,NPI7778422170,Imbruvica,AbbVie,2022,185,5124,39053.02959008867,0,0.0
11529,NPI7778422170,Imbruvica,AbbVie,2023,168,5124,43458.391051959676,0,0.0
11530,NPI6919806911,Brilinta,AstraZeneca,2021,40,3440,14023.823613572536,0,0.0
11531,NPI6919806911,Brilinta,AstraZeneca,2022,44,3440,13287.891803638222,0,0.0
11532,NPI6919806911,Brilinta,AstraZeneca,2023,37,3440,16665.67027413425,0,0.0
11533,NPI6919806911,Repatha,Amgen,2021,26,1456,8700.645934408947,0,0.0
11534,NPI6919806911,Repatha,Amgen,2022,27,1456,8623.292892560436,0,0.0
11535,NPI6919806911,Repatha,Amgen,2023,25,1456,9589.811175269479,0,0.0
11536,NPI6919806911,Jardiance,Boehringer Ingelheim,2021,25,1242,6843.533588970497,0,0.0
11537,NPI6919806911,Jardiance,Boehringer Ingelheim,2022,25,1242,7209.716080541356,0,0.0
11538,NPI6919806911,Jardiance,Boehringer Ingelheim,2023,27,1242,6418.979901698791,0,0.0
11539,NPI6858495310,Cosentyx,Novartis,2021,54,4050,25988.717199544146,0,0.0
11540,NPI6858495310,Cosentyx,Novartis,2022,48,4050,28971.92107884087,0,0.0
11541,NPI6858495310,Cosentyx,Novartis,2023,52,4050,30164.295964489265,0,0.0
11542,NPI6858495310,Entresto,Novartis,2021,38,3239,7729.621152949957,0,0.0
11543,NPI6858495310,Entresto,Novartis,2022,36,3239,8772.689742584294,0,0.0
11544,NPI6858495310,Entresto,Novartis,2023,35,3239,8766.536425010043,0,0.0
11545,NPI6858495310,Brilinta,AstraZeneca,2021,33,2263,10583.144268114029,0,0.0
11546,NPI6858495310,Brilinta,AstraZeneca,2022,30,2263,9479.53499259887,0,0.0
11547,NPI6858495310,Brilinta,AstraZeneca,2023,34,2263,8749.89892813632,0,0.0
11548,NPI9139219299,Rinvoq,AbbVie,2021,29,1352,11816.205529241062,0,0.0
11549,NPI9139219299,Rinvoq,AbbVie,2022,24,1352,12400.641535828616,0,0.0
11550,NPI9139219299,Rinvoq,AbbVie,2023,28,1352,14779.016407868878,0,0.0
11551,NPI9139219299,Repatha,Amgen,2021,103,2726,28431.86906036609,0,0.0
11552,NPI9139219299,Repatha,Amgen,2022,94,2726,23507.770218208403,0,0.0
11553,NPI9139219299,Repatha,Amgen,2023,103,2726,25346.73911451358,0,0.0
11554,NPI9139219299,Enbrel,Amgen,2021,33,1120,4704.244346499188,0,0.0
11555,NPI9139219299,Enbrel,Amgen,2022,32,1120,5316.657295434703,0,0.0
11556,NPI9139219299,Enbrel,Amgen,2023,33,1120,4887.513503915362,0,0.0
11557,NPI9139219299,Otezla,Amgen,2021,85,6786,10881.032196183607,0,0.0
11558,NPI9139219299,Otezla,Amgen,2022,78,6786,11256.250629953049,0,0.0
11559,NPI9139219299,Otezla,Amgen,2023,69,6786,9757.890750359107,0,0.0
11560,NPI9139219299,Brilinta,AstraZeneca,2021,14,544,5764.292328089551,0,0.0
11561,NPI9139219299,Brilinta,AstraZeneca,2022,16,544,5349.4717405112815,0,0.0
11562,NPI9139219299,Brilinta,AstraZeneca,2023,17,544,6689.048690969109,0,0.0
11563,NPI9139219299,Stelara,Johnson & Johnson,2021,12,630,8206.989378994504,0,0.0
11564,NPI9139219299,Stelara,Johnson & Johnson,2022,14,630,7465.380344954916,0,0.0
11565,NPI9139219299,Stelara,Johnson & Johnson,2023,13,630,6955.613462279754,0,0.0
11566,NPI9354764196,Opdivo,Bristol-Myers Squibb,2021,415,35189,287832.0018035409,0,0.0
11567,NPI9354764196,Opdivo,Bristol-Myers Squibb,2022,406,35189,267742.9600065856,0,0.0
11568,NPI9354764196,Opdivo,Bristol-Myers Squibb,2023,467,35189,245330.47998715172,0,0.0
11569,NPI9354764196,Gardasil,Merck,2021,27,624,3064.5599176977894,0,0.0
11570,NPI9354764196,Gardasil,Merck,2022,22,624,2839.3747857820385,0,0.0
11571,NPI9354764196,Gardasil,Merck,2023,29,624,3395.7792498971476,0,0.0
11572,NPI9354764196,Imbruvica,AbbVie,2021,36,1972,11720.001273939772,0,0.0
11573,NPI9354764196,Imbruvica,AbbVie,2022,32,1972,12838.787783854219,0,0.0
11574,NPI9354764196,Imbruvica,AbbVie,2023,32,1972,12591.874454770796,0,0.0
11575,NPI9354764196,Brilinta,AstraZeneca,2021,124,11528,18573.19747695223,0,0.0
11576,NPI9354764196,Brilinta,AstraZeneca,2022,134,11528,17314.57912187258,0,0.0
11577,NPI9354764196,Brilinta,AstraZeneca,2023,117,11528,17270.50776631964,0,0.0
11578,NPI9354764196,Cosentyx,Novartis,2021,52,3834,20892.508583616232,0,0.0
11579,NPI9354764196,Cosentyx,Novartis,2022,47,3834,21689.268250181776,0,0.0
11580,NPI9354764196,Cosentyx,Novartis,2023,60,3834,25394.24573365734,0,0.0
11581,NPI9354764196,Jardiance,Boehringer Ingelheim,2021,16,576,5978.384165474943,0,0.0
11582,NPI9354764196,Jardiance,Boehringer Ingelheim,2022,15,576,5269.513322087374,0,0.0
11583,NPI9354764196,Jardiance,Boehringer Ingelheim,2023,16,576,5909.179615275275,0,0.0
11584,NPI6360736761,Taltz,Eli Lilly,2021,29,1755,3211.59708688074,0,0.0
11585,NPI6360736761,Taltz,Eli Lilly,2022,28,1755,3480.242670210704,0,0.0
11586,NPI6360736761,Taltz,Eli Lilly,2023,26,1755,2907.165403010112,0,0.0
11587,NPI6360736761,Zolgensma,Novartis,2021,8,730,3778.149237653569,0,0.0
11588,NPI6360736761,Zolgensma,Novartis,2022,8,730,3352.3724688449647,0,0.0
11589,NPI6360736761,Zolgensma,Novartis,2023,9,730,3654.906895285052,0,0.0
11590,NPI6360736761,Revlimid,Bristol-Myers Squibb,2021,37,2592,9425.10588113082,0,0.0
11591,NPI6360736761,Revlimid,Bristol-Myers Squibb,2022,36,2592,9851.018414410557,0,0.0
11592,NPI6360736761,Revlimid,Bristol-Myers Squibb,2023,36,2592,9969.605072476183,0,0.0
11593,NPI4750024698,Lyrica,Pfizer,2021,125,8584,47621.53304814419,0,0.0
11594,NPI4750024698,Lyrica,Pfizer,2022,108,8584,48583.856759071605,0,0.0
11595,NPI4750024698,Lyrica,Pfizer,2023,108,8584,54162.37491803813,0,0.0
11596,NPI4750024698,Ofev,Boehringer Ingelheim,2021,63,3264,16002.09001921961,0,0.0
11597,NPI4750024698,Ofev,Boehringer Ingelheim,2022,65,3264,16393.266386842184,0,0.0
11598,NPI4750024698,Ofev,Boehringer Ingelheim,2023,65,3264,18316.818622707815,0,0.0
11599,NPI4750024698,Symbicort,AstraZeneca,2021,105,9130,27136.479691813074,0,0.0
11600,NPI4750024698,Symbicort,AstraZeneca,2022,117,9130,32335.044239641895,0,0.0
11601,NPI4750024698,Symbicort,AstraZeneca,2023,117,9130,27783.248107775693,0,0.0
11602,NPI4750024698,Brilinta,AstraZeneca,2021,35,2590,8032.359518976961,0,0.0
11603,NPI4750024698,Brilinta,AstraZeneca,2022,38,2590,7827.041442937159,0,0.0
11604,NPI4750024698,Brilinta,AstraZeneca,2023,33,2590,6833.698820626444,0,0.0
11605,NPI4750024698,Revlimid,Bristol-Myers Squibb,2021,216,7260,23079.198368957695,0,0.0
11606,NPI4750024698,Revlimid,Bristol-Myers Squibb,2022,239,7260,21140.352429238512,0,0.0
11607,NPI4750024698,Revlimid,Bristol-Myers Squibb,2023,222,7260,25756.456035116684,0,0.0
11608,NPI4273605815,Ofev,Boehringer Ingelheim,2021,56,4270,55488.284179025446,0,0.0
11609,NPI4273605815,Ofev,Boehringer Ingelheim,2022,65,4270,50197.89356691126,0,0.0
11610,NPI4273605815,Ofev,Boehringer Ingelheim,2023,65,4270,55312.234375965796,0,0.0
11611,NPI4273605815,Gardasil,Merck,2021,32,1734,9649.55580389291,0,0.0
11612,NPI4273605815,Gardasil,Merck,2022,30,1734,9072.614231029984,0,0.0
11613,NPI4273605815,Gardasil,Merck,2023,36,1734,9527.62692146668,0,0.0
11614,NPI4273605815,Symbicort,AstraZeneca,2021,28,928,7227.58070948939,0,0.0
11615,NPI4273605815,Symbicort,AstraZeneca,2022,28,928,5536.30212918734,0,0.0
11616,NPI4273605815,Symbicort,AstraZeneca,2023,29,928,6507.613874137874,0,0.0
11617,NPI4273605815,Entresto,Novartis,2021,64,1344,10647.140815606617,0,0.0
11618,NPI4273605815,Entresto,Novartis,2022,68,1344,11692.678371355156,0,0.0
11619,NPI4273605815,Entresto,Novartis,2023,69,1344,13539.251648834985,0,0.0
11620,NPI4273605815,Xarelto,Johnson & Johnson,2021,32,1798,7736.272056225554,0,0.0
11621,NPI4273605815,Xarelto,Johnson & Johnson,2022,28,1798,8300.532963263711,0,0.0
11622,NPI4273605815,Xarelto,Johnson & Johnson,2023,27,1798,6900.035909677934,0,0.0
11623,NPI4273605815,Taltz,Eli Lilly,2021,148,6204,42523.09321823685,0,0.0
11624,NPI4273605815,Taltz,Eli Lilly,2022,129,6204,31938.41765653464,0,0.0
11625,NPI4273605815,Taltz,Eli Lilly,2023,131,6204,36061.61499879069,0,0.0
11626,NPI8371709568,Lyrica,Pfizer,2021,238,21414,147405.32464986248,0,0.0
11627,NPI8371709568,Lyrica,Pfizer,2022,230,21414,150997.72765493186,0,0.0
11628,NPI8371709568,Lyrica,Pfizer,2023,281,21414,126378.45770278803,0,0.0
11629,NPI8371709568,Entresto,Novartis,2021,67,1475,10415.954084289298,0,0.0
11630,NPI8371709568,Entresto,Novartis,2022,57,1475,9583.762560982235,0,0.0
11631,NPI8371709568,Entresto,Novartis,2023,53,1475,11660.082812403361,0,0.0
11632,NPI8371709568,Jardiance,Boehringer Ingelheim,2021,37,2200,26321.634833848573,0,0.0
11633,NPI8371709568,Jardiance,Boehringer Ingelheim,2022,36,2200,28522.6162243987,0,0.0
11634,NPI8371709568,Jardiance,Boehringer Ingelheim,2023,38,2200,23017.267585742364,0,0.0
11635,NPI8371709568,Revlimid,Bristol-Myers Squibb,2021,30,1312,14250.388011964016,0,0.0
11636,NPI8371709568,Revlimid,Bristol-Myers Squibb,2022,35,1312,11882.33019713389,0,0.0
11637,NPI8371709568,Revlimid,Bristol-Myers Squibb,2023,28,1312,11254.392624946642,0,0.0
11638,NPI8371709568,Stelara,Johnson & Johnson,2021,32,2336,13349.072019253634,0,0.0
11639,NPI8371709568,Stelara,Johnson & Johnson,2022,29,2336,12304.289672069875,0,0.0
11640,NPI8371709568,Stelara,Johnson & Johnson,2023,31,2336,11007.74250375008,0,0.0
11641,NPI8371709568,Otezla,Amgen,2021,44,1599,3960.2690892679525,0,0.0
11642,NPI8371709568,Otezla,Amgen,2022,43,1599,4256.327788863499,0,0.0
11643,NPI8371709568,Otezla,Amgen,2023,42,1599,4756.99712024745,0,0.0
11644,NPI8371709568,Januvia,Merck,2021,39,858,8335.481752561616,0,0.0
11645,NPI8371709568,Januvia,Merck,2022,35,858,9478.680061099189,0,0.0
11646,NPI8371709568,Januvia,Merck,2023,44,858,8152.144530304923,0,0.0
11647,NPI6801448057,Taltz,Eli Lilly,2021,118,8418,51550.33258340095,0,0.0
11648,NPI6801448057,Taltz,Eli Lilly,2022,122,8418,59235.557190951076,0,0.0
11649,NPI6801448057,Taltz,Eli Lilly,2023,105,8418,57147.2550507506,0,0.0
11650,NPI6801448057,Pradaxa,Boehringer Ingelheim,2021,63,5040,23489.35718448887,0,0.0
11651,NPI6801448057,Pradaxa,Boehringer Ingelheim,2022,71,5040,28610.63339322417,0,0.0
11652,NPI6801448057,Pradaxa,Boehringer Ingelheim,2023,62,5040,24160.549630273843,0,0.0
11653,NPI6801448057,Trulicity,Eli Lilly,2021,118,9525,27867.46185488284,0,0.0
11654,NPI6801448057,Trulicity,Eli Lilly,2022,108,9525,24356.684331434866,0,0.0
11655,NPI6801448057,Trulicity,Eli Lilly,2023,138,9525,31395.93634715603,0,0.0
11656,NPI6801448057,Keytruda,Merck,2021,155,8642,18361.595493548142,0,0.0
11657,NPI6801448057,Keytruda,Merck,2022,151,8642,16293.722281692942,0,0.0
11658,NPI6801448057,Keytruda,Merck,2023,161,8642,19425.350385942325,0,0.0
11659,NPI6801448057,Repatha,Amgen,2021,49,3328,13057.745834194293,0,0.0
11660,NPI6801448057,Repatha,Amgen,2022,50,3328,13165.631268222081,0,0.0
11661,NPI6801448057,Repatha,Amgen,2023,48,3328,14365.30470744331,0,0.0
11662,NPI6801448057,Zolgensma,Novartis,2021,107,6195,27762.598646841983,0,0.0
11663,NPI6801448057,Zolgensma,Novartis,2022,90,6195,28388.270699940276,0,0.0
11664,NPI6801448057,Zolgensma,Novartis,2023,98,6195,29690.476711811218,0,0.0
11665,NPI1695394272,Invega,Johnson & Johnson,2021,188,6755,37216.81031359885,0,0.0
11666,NPI1695394272,Invega,Johnson & Johnson,2022,219,6755,33670.196398514796,0,0.0
11667,NPI1695394272,Invega,Johnson & Johnson,2023,184,6755,41117.84289223865,0,0.0
11668,NPI1695394272,Januvia,Merck,2021,53,2640,6356.789112897636,0,0.0
11669,NPI1695394272,Januvia,Merck,2022,46,2640,5805.012023767268,0,0.0
11670,NPI1695394272,Januvia,Merck,2023,50,2640,5852.945136392618,0,0.0
11671,NPI1695394272,Otezla,Amgen,2021,262,14326,135267.34369455086,0,0.0
11672,NPI1695394272,Otezla,Amgen,2022,244,14326,136010.0170127577,0,0.0
11673,NPI1695394272,Otezla,Amgen,2023,243,14326,130569.15813804786,0,0.0
11674,NPI2279674116,Verzenio,Eli Lilly,2021,75,3010,27879.61718725296,0,0.0
11675,NPI2279674116,Verzenio,Eli Lilly,2022,65,3010,24515.007036433595,0,0.0
11676,NPI2279674116,Verzenio,Eli Lilly,2023,77,3010,22651.924050382444,0,0.0
11677,NPI2279674116,Xeljanz,Pfizer,2021,231,13566,73923.65324414507,0,0.0
11678,NPI2279674116,Xeljanz,Pfizer,2022,210,13566,66642.9797770882,0,0.0
11679,NPI2279674116,Xeljanz,Pfizer,2023,242,13566,75910.70459410141,0,0.0
11680,NPI9101673055,Otezla,Amgen,2021,35,910,6402.717956511113,0,0.0
11681,NPI9101673055,Otezla,Amgen,2022,39,910,5984.308221348831,0,0.0
11682,NPI9101673055,Otezla,Amgen,2023,31,910,6291.146764207566,0,0.0
11683,NPI9101673055,Ofev,Boehringer Ingelheim,2021,30,2112,11117.099943846673,0,0.0
11684,NPI9101673055,Ofev,Boehringer Ingelheim,2022,35,2112,11021.71737373557,0,0.0
11685,NPI9101673055,Ofev,Boehringer Ingelheim,2023,28,2112,10158.382535568506,0,0.0
11686,NPI9101673055,Revlimid,Bristol-Myers Squibb,2021,43,4100,28516.41061812084,0,0.0
11687,NPI9101673055,Revlimid,Bristol-Myers Squibb,2022,48,4100,26932.40129448259,0,0.0
11688,NPI9101673055,Revlimid,Bristol-Myers Squibb,2023,57,4100,22617.300856854898,0,0.0
11689,NPI9101673055,Symbicort,AstraZeneca,2021,156,2940,30989.32982460489,0,0.0
11690,NPI9101673055,Symbicort,AstraZeneca,2022,132,2940,34320.61355551271,0,0.0
11691,NPI9101673055,Symbicort,AstraZeneca,2023,137,2940,38411.14408456097,0,0.0
11692,NPI9101673055,Imbruvica,AbbVie,2021,88,8080,76103.95203873974,0,0.0
11693,NPI9101673055,Imbruvica,AbbVie,2022,97,8080,85372.06559252614,0,0.0
11694,NPI9101673055,Imbruvica,AbbVie,2023,114,8080,76968.13429890541,0,0.0
11695,NPI8960483332,Januvia,Merck,2021,51,3315,13380.81647304733,0,0.0
11696,NPI8960483332,Januvia,Merck,2022,46,3315,13580.509240526268,0,0.0
11697,NPI8960483332,Januvia,Merck,2023,56,3315,14185.926573448205,0,0.0
11698,NPI8960483332,Humira,AbbVie,2021,150,10950,62893.40667237648,0,0.0
11699,NPI8960483332,Humira,AbbVie,2022,130,10950,67330.44412982094,0,0.0
11700,NPI8960483332,Humira,AbbVie,2023,163,10950,61594.97556964934,0,0.0
11701,NPI9566492037,Trulicity,Eli Lilly,2021,20,1780,16090.537524874328,0,0.0
11702,NPI9566492037,Trulicity,Eli Lilly,2022,21,1780,18051.884158528537,0,0.0
11703,NPI9566492037,Trulicity,Eli Lilly,2023,20,1780,19417.286515630312,0,0.0
11704,NPI9566492037,Stelara,Johnson & Johnson,2021,33,1088,10338.783351756367,0,0.0
11705,NPI9566492037,Stelara,Johnson & Johnson,2022,32,1088,10955.92204287396,0,0.0
11706,NPI9566492037,Stelara,Johnson & Johnson,2023,27,1088,10877.808130123058,0,0.0
11707,NPI9566492037,Enbrel,Amgen,2021,172,14616,189586.77926046727,0,0.0
11708,NPI9566492037,Enbrel,Amgen,2022,184,14616,188132.61939146763,0,0.0
11709,NPI9566492037,Enbrel,Amgen,2023,150,14616,144903.21995056086,0,0.0
11710,NPI9566492037,Jardiance,Boehringer Ingelheim,2021,51,4350,13620.04214696181,0,0.0
11711,NPI9566492037,Jardiance,Boehringer Ingelheim,2022,66,4350,15054.452483267782,0,0.0
11712,NPI9566492037,Jardiance,Boehringer Ingelheim,2023,66,4350,13540.339585778038,0,0.0
11713,NPI9566492037,Farxiga,AstraZeneca,2021,48,1482,14735.53716986354,1,305.87
11714,NPI9566492037,Farxiga,AstraZeneca,2022,52,1482,16310.022430965282,1,305.87
11715,NPI9566492037,Farxiga,AstraZeneca,2023,56,1482,12745.704352443456,1,305.87
11716,NPI9566492037,Ofev,Boehringer Ingelheim,2021,380,9153,46729.20692944454,0,0.0
11717,NPI9566492037,Ofev,Boehringer Ingelheim,2022,312,9153,39398.1011967096,0,0.0
11718,NPI9566492037,Ofev,Boehringer Ingelheim,2023,315,9153,48777.958177585635,0,0.0
11719,NPI9566492037,Keytruda,Merck,2021,31,630,6422.547653829429,0,0.0
11720,NPI9566492037,Keytruda,Merck,2022,27,630,6655.763072859875,0,0.0
11721,NPI9566492037,Keytruda,Merck,2023,30,630,5437.761230715597,0,0.0
11722,NPI4850658705,Xarelto,Johnson & Johnson,2021,382,20670,146426.78070803065,1,2010.05
11723,NPI4850658705,Xarelto,Johnson & Johnson,2022,436,20670,122979.54720376269,1,2010.05
11724,NPI4850658705,Xarelto,Johnson & Johnson,2023,377,20670,143612.11514979263,1,2010.05
11725,NPI4850658705,Repatha,Amgen,2021,139,10400,79779.09767249384,0,0.0
11726,NPI4850658705,Repatha,Amgen,2022,161,10400,83973.92792900195,0,0.0
11727,NPI4850658705,Repatha,Amgen,2023,152,10400,89223.67530599001,0,0.0
11728,NPI4850658705,Brilinta,AstraZeneca,2021,48,3960,21204.18114922904,0,0.0
11729,NPI4850658705,Brilinta,AstraZeneca,2022,42,3960,20637.21141395878,0,0.0
11730,NPI4850658705,Brilinta,AstraZeneca,2023,51,3960,23391.827753853107,0,0.0
11731,NPI4850658705,Zolgensma,Novartis,2021,22,1536,16775.88286297442,0,0.0
11732,NPI4850658705,Zolgensma,Novartis,2022,21,1536,19040.66249398494,0,0.0
11733,NPI4850658705,Zolgensma,Novartis,2023,23,1536,17795.821601493877,0,0.0
11734,NPI4850658705,Taltz,Eli Lilly,2021,10,408,3362.0122244318236,0,0.0
11735,NPI4850658705,Taltz,Eli Lilly,2022,12,408,2860.530372564659,0,0.0
11736,NPI4850658705,Taltz,Eli Lilly,2023,11,408,3475.165969677748,0,0.0
11737,NPI4850658705,Revlimid,Bristol-Myers Squibb,2021,261,21500,78477.38666939462,0,0.0
11738,NPI4850658705,Revlimid,Bristol-Myers Squibb,2022,276,21500,84710.7555242807,0,0.0
11739,NPI4850658705,Revlimid,Bristol-Myers Squibb,2023,215,21500,70580.3330446788,0,0.0
11740,NPI8056548167,Verzenio,Eli Lilly,2021,38,2120,13995.040247103192,0,0.0
11741,NPI8056548167,Verzenio,Eli Lilly,2022,41,2120,11953.674720119803,0,0.0
11742,NPI8056548167,Verzenio,Eli Lilly,2023,35,2120,15056.649630450886,0,0.0
11743,NPI8056548167,Xarelto,Johnson & Johnson,2021,200,13213,26716.63972109813,0,0.0
11744,NPI8056548167,Xarelto,Johnson & Johnson,2022,179,13213,27521.891902211602,0,0.0
11745,NPI8056548167,Xarelto,Johnson & Johnson,2023,166,13213,27971.89950928907,0,0.0
11746,NPI8056548167,Otezla,Amgen,2021,50,4785,11587.558655355988,0,0.0
11747,NPI8056548167,Otezla,Amgen,2022,47,4785,11651.822390070156,0,0.0
11748,NPI8056548167,Otezla,Amgen,2023,62,4785,12671.382941140713,0,0.0
11749,NPI8056548167,Entresto,Novartis,2021,33,759,8616.189732156949,0,0.0
11750,NPI8056548167,Entresto,Novartis,2022,36,759,9905.798456656801,0,0.0
11751,NPI8056548167,Entresto,Novartis,2023,32,759,8837.126626325904,0,0.0
11752,NPI8056548167,Opdivo,Bristol-Myers Squibb,2021,101,6384,57899.42300346202,0,0.0
11753,NPI8056548167,Opdivo,Bristol-Myers Squibb,2022,98,6384,72609.53381556836,0,0.0
11754,NPI8056548167,Opdivo,Bristol-Myers Squibb,2023,117,6384,60446.58858769246,0,0.0
11755,NPI8454025245,Xarelto,Johnson & Johnson,2021,20,440,3868.0585413013914,0,0.0
11756,NPI8454025245,Xarelto,Johnson & Johnson,2022,20,440,4302.587313165992,0,0.0
11757,NPI8454025245,Xarelto,Johnson & Johnson,2023,22,440,4254.932247480043,0,0.0
11758,NPI8454025245,Ofev,Boehringer Ingelheim,2021,66,3430,20731.03446574035,0,0.0
11759,NPI8454025245,Ofev,Boehringer Ingelheim,2022,80,3430,17825.679176834048,0,0.0
11760,NPI8454025245,Ofev,Boehringer Ingelheim,2023,69,3430,17894.21830995732,0,0.0
11761,NPI8454025245,Gardasil,Merck,2021,58,3780,9768.055449842572,0,0.0
11762,NPI8454025245,Gardasil,Merck,2022,70,3780,11221.900021273561,0,0.0
11763,NPI8454025245,Gardasil,Merck,2023,57,3780,8745.67741457249,0,0.0
11764,NPI8454025245,Imbruvica,AbbVie,2021,48,1634,9612.759278888501,0,0.0
11765,NPI8454025245,Imbruvica,AbbVie,2022,48,1634,8964.050206938522,0,0.0
11766,NPI8454025245,Imbruvica,AbbVie,2023,45,1634,7706.360038472932,0,0.0
11767,NPI8454025245,Keytruda,Merck,2021,18,1254,9375.500007734126,0,0.0
11768,NPI8454025245,Keytruda,Merck,2022,25,1254,8556.58516995466,0,0.0
11769,NPI8454025245,Keytruda,Merck,2023,21,1254,9056.696321589281,0,0.0
11770,NPI8454025245,Opdivo,Bristol-Myers Squibb,2021,293,16500,24992.237394104133,0,0.0
11771,NPI8454025245,Opdivo,Bristol-Myers Squibb,2022,268,16500,26816.491695241064,0,0.0
11772,NPI8454025245,Opdivo,Bristol-Myers Squibb,2023,315,16500,30457.993071776276,0,0.0
11773,NPI8454025245,Jardiance,Boehringer Ingelheim,2021,235,16279,73144.53961621624,0,0.0
11774,NPI8454025245,Jardiance,Boehringer Ingelheim,2022,221,16279,71745.83614257441,0,0.0
11775,NPI8454025245,Jardiance,Boehringer Ingelheim,2023,204,16279,72914.29733123549,0,0.0
11776,NPI3841272152,Revlimid,Bristol-Myers Squibb,2021,62,4026,14066.447298234549,0,0.0
11777,NPI3841272152,Revlimid,Bristol-Myers Squibb,2022,63,4026,11316.76281980601,0,0.0
11778,NPI3841272152,Revlimid,Bristol-Myers Squibb,2023,63,4026,12045.996033265536,0,0.0
11779,NPI3841272152,Enbrel,Amgen,2021,54,1770,3100.232770173287,0,0.0
11780,NPI3841272152,Enbrel,Amgen,2022,64,1770,3376.1376686687317,0,0.0
11781,NPI3841272152,Enbrel,Amgen,2023,54,1770,3432.6973606556116,0,0.0
11782,NPI3841272152,Rinvoq,AbbVie,2021,80,3570,20356.92330558096,0,0.0
11783,NPI3841272152,Rinvoq,AbbVie,2022,92,3570,22377.50518179139,0,0.0
11784,NPI3841272152,Rinvoq,AbbVie,2023,81,3570,21111.467229175258,0,0.0
11785,NPI3841272152,Repatha,Amgen,2021,108,5904,61475.78071895337,0,0.0
11786,NPI3841272152,Repatha,Amgen,2022,111,5904,65397.49373205096,0,0.0
11787,NPI3841272152,Repatha,Amgen,2023,115,5904,52642.28836401718,0,0.0
11788,NPI3841272152,Eliquis,Pfizer,2021,17,780,2281.309536860084,0,0.0
11789,NPI3841272152,Eliquis,Pfizer,2022,13,780,2267.9829325887767,0,0.0
11790,NPI3841272152,Eliquis,Pfizer,2023,12,780,1997.280791534758,0,0.0
11791,NPI2308039400,Januvia,Merck,2021,97,5328,31180.65596322977,0,0.0
11792,NPI2308039400,Januvia,Merck,2022,114,5328,29302.63557960317,0,0.0
11793,NPI2308039400,Januvia,Merck,2023,110,5328,27407.163361233692,0,0.0
11794,NPI2308039400,Revlimid,Bristol-Myers Squibb,2021,59,2365,20604.888936458774,0,0.0
11795,NPI2308039400,Revlimid,Bristol-Myers Squibb,2022,49,2365,19489.5366418225,0,0.0
11796,NPI2308039400,Revlimid,Bristol-Myers Squibb,2023,54,2365,18452.761100759184,0,0.0
11797,NPI2308039400,Pradaxa,Boehringer Ingelheim,2021,105,6336,59580.866205990984,0,0.0
11798,NPI2308039400,Pradaxa,Boehringer Ingelheim,2022,87,6336,53794.380844776424,0,0.0
