payment_id,physician_id,company,drug_name,category,amount_usd,year
3637,NPI9392248461,Boehringer Ingelheim,Jardiance,Food and Beverage,11.89,2021
3638,NPI9392248461,Boehringer Ingelheim,Jardiance,Food and Beverage,17.98,2023
3639,NPI9392248461,Boehringer Ingelheim,Jardiance,Food and Beverage,5.56,2022
3640,NPI8356505835,Novartis,Entresto,Food and Beverage,6.51,2019
3641,NPI8356505835,Novartis,Zolgensma,Food and Beverage,13.99,2019
3642,NPI8356505835,Merck,Keytruda,Speaker Fee,1882.59,2021
3643,NPI8356505835,Novartis,Cosentyx,Consulting Fee,6601.6,2022
3644,NPI8356505835,Novartis,Zolgensma,Food and Beverage,42.51,2020
3645,NPI9350543961,Novartis,Zolgensma,Food and Beverage,11.91,2019
3646,NPI6409004957,Novartis,Zolgensma,Food and Beverage,5.35,2021
3647,NPI4215780845,Novartis,Entresto,Food and Beverage,14.87,2020
3648,NPI4215780845,Novartis,Entresto,Food and Beverage,15.55,2019
3649,NPI4215780845,Novartis,Entresto,Food and Beverage,37.57,2021
3650,NPI4986226567,AbbVie,Imbruvica,Food and Beverage,17.54,2022
3651,NPI4986226567,Eli Lilly,Trulicity,Consulting Fee,10652.02,2022
3652,NPI4986226567,AbbVie,Imbruvica,Food and Beverage,41.1,2019
3653,NPI6922290792,AbbVie,Humira,Food and Beverage,115.11,2023
3654,NPI6922290792,AbbVie,Imbruvica,Consulting Fee,1645.47,2019
3655,NPI6922290792,AstraZeneca,Brilinta,Food and Beverage,11.94,2023
3656,NPI6922290792,AstraZeneca,Farxiga,Education,2484.41,2023
3657,NPI6922290792,AbbVie,Rinvoq,Food and Beverage,29.63,2021
3658,NPI6922290792,AstraZeneca,Farxiga,Food and Beverage,55.82,2023
3659,NPI6922290792,AstraZeneca,Symbicort,Speaker Fee,1655.21,2019
3660,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,29.93,2019
3661,NPI6922290792,AstraZeneca,Brilinta,Travel and Lodging,819.14,2022
3662,NPI6922290792,AbbVie,Humira,Education,920.39,2022
3663,NPI6922290792,AbbVie,Imbruvica,Grant,54210.93,2022
3664,NPI6922290792,AbbVie,Humira,Food and Beverage,7.13,2022
3665,NPI6922290792,AstraZeneca,Farxiga,Food and Beverage,48.97,2021
3666,NPI6922290792,AstraZeneca,Brilinta,Food and Beverage,6.45,2020
3667,NPI6922290792,AstraZeneca,Farxiga,Food and Beverage,40.65,2020
3668,NPI6922290792,AbbVie,Rinvoq,Food and Beverage,7.49,2020
3669,NPI6922290792,AstraZeneca,Farxiga,Food and Beverage,40.55,2021
3670,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,22.28,2022
3671,NPI6922290792,AbbVie,Humira,Food and Beverage,9.9,2023
3672,NPI6922290792,AbbVie,Rinvoq,Education,367.74,2023
3673,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,11.47,2023
3674,NPI6922290792,AbbVie,Humira,Consulting Fee,2184.22,2022
3675,NPI6922290792,AbbVie,Humira,Food and Beverage,15.93,2023
3676,NPI6922290792,AstraZeneca,Brilinta,Food and Beverage,15.67,2022
3677,NPI6922290792,AstraZeneca,Symbicort,Food and Beverage,14.84,2023
3678,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,23.22,2023
3679,NPI6922290792,AstraZeneca,Symbicort,Food and Beverage,29.15,2021
3680,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,26.23,2019
3681,NPI6922290792,AbbVie,Rinvoq,Food and Beverage,18.52,2020
3682,NPI6922290792,AbbVie,Imbruvica,Travel and Lodging,1083.53,2023
3683,NPI6922290792,AbbVie,Humira,Food and Beverage,11.69,2020
3684,NPI6922290792,AstraZeneca,Farxiga,Food and Beverage,28.23,2019
3685,NPI6922290792,AstraZeneca,Symbicort,Food and Beverage,22.66,2023
3686,NPI6922290792,AstraZeneca,Brilinta,Food and Beverage,10.32,2022
3687,NPI6922290792,AstraZeneca,Farxiga,Food and Beverage,23.5,2023
3688,NPI6922290792,AstraZeneca,Symbicort,Food and Beverage,25.13,2022
3689,NPI6922290792,AbbVie,Humira,Consulting Fee,2292.17,2022
3690,NPI6922290792,AstraZeneca,Symbicort,Food and Beverage,17.07,2022
3691,NPI6922290792,AstraZeneca,Farxiga,Research,5679.08,2021
3692,NPI6922290792,AbbVie,Rinvoq,Food and Beverage,17.18,2019
3693,NPI6922290792,AstraZeneca,Farxiga,Grant,49659.51,2022
3694,NPI6922290792,AstraZeneca,Farxiga,Food and Beverage,61.96,2023
3695,NPI6922290792,AstraZeneca,Brilinta,Food and Beverage,2.83,2022
3696,NPI6922290792,AbbVie,Rinvoq,Food and Beverage,12.68,2023
3697,NPI6922290792,AbbVie,Humira,Food and Beverage,36.24,2021
3698,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,17.92,2022
3699,NPI6922290792,AstraZeneca,Farxiga,Speaker Fee,429.07,2023
3700,NPI6922290792,AstraZeneca,Brilinta,Education,240.04,2022
3701,NPI6922290792,AstraZeneca,Symbicort,Food and Beverage,7.8,2023
3702,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,18.46,2020
3703,NPI6922290792,AbbVie,Humira,Food and Beverage,5.35,2019
3704,NPI6922290792,AbbVie,Humira,Food and Beverage,22.06,2019
3705,NPI6922290792,AstraZeneca,Symbicort,Consulting Fee,3398.39,2021
3706,NPI6922290792,AbbVie,Rinvoq,Research,4279.02,2020
3707,NPI6922290792,AbbVie,Rinvoq,Speaker Fee,6369.66,2023
3708,NPI6922290792,AstraZeneca,Brilinta,Travel and Lodging,336.55,2022
3709,NPI6922290792,AbbVie,Imbruvica,Speaker Fee,2254.15,2022
3710,NPI6922290792,AstraZeneca,Symbicort,Food and Beverage,24.43,2020
3711,NPI6922290792,AstraZeneca,Brilinta,Food and Beverage,16.05,2022
3712,NPI6922290792,AstraZeneca,Symbicort,Food and Beverage,39.8,2019
3713,NPI6922290792,AbbVie,Rinvoq,Food and Beverage,95.62,2022
3714,NPI6922290792,AstraZeneca,Symbicort,Food and Beverage,6.43,2022
3715,NPI6922290792,AstraZeneca,Symbicort,Food and Beverage,14.78,2023
3716,NPI6922290792,AstraZeneca,Farxiga,Travel and Lodging,654.38,2022
3717,NPI6922290792,AstraZeneca,Symbicort,Consulting Fee,6855.48,2019
3718,NPI6922290792,AbbVie,Rinvoq,Food and Beverage,28.32,2023
3719,NPI6922290792,AbbVie,Humira,Speaker Fee,4859.2,2023
3720,NPI6922290792,AstraZeneca,Farxiga,Food and Beverage,8.77,2023
3721,NPI6922290792,AbbVie,Humira,Grant,53135.61,2020
3722,NPI6922290792,AstraZeneca,Brilinta,Food and Beverage,21.68,2022
3723,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,8.83,2020
3724,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,40.81,2022
3725,NPI6922290792,AstraZeneca,Farxiga,Consulting Fee,918.38,2021
3726,NPI6922290792,AbbVie,Imbruvica,Speaker Fee,2853.62,2019
3727,NPI6922290792,AstraZeneca,Farxiga,Food and Beverage,20.22,2022
3728,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,41.93,2022
3729,NPI6922290792,AstraZeneca,Symbicort,Travel and Lodging,318.37,2022
3730,NPI6922290792,AstraZeneca,Farxiga,Food and Beverage,15.71,2019
3731,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,4.55,2021
3732,NPI6922290792,AbbVie,Humira,Food and Beverage,12.68,2022
3733,NPI6922290792,AbbVie,Imbruvica,Education,172.52,2022
3734,NPI6922290792,AstraZeneca,Symbicort,Food and Beverage,11.29,2023
3735,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,16.73,2019
3736,NPI6922290792,AstraZeneca,Symbicort,Food and Beverage,7.52,2023
3737,NPI6922290792,AstraZeneca,Symbicort,Travel and Lodging,81.14,2021
3738,NPI6922290792,AstraZeneca,Farxiga,Food and Beverage,85.52,2021
3739,NPI6922290792,AstraZeneca,Brilinta,Food and Beverage,16.6,2021
3740,NPI6922290792,AbbVie,Rinvoq,Food and Beverage,25.82,2022
3741,NPI6922290792,AbbVie,Rinvoq,Travel and Lodging,344.87,2019
3742,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,5.76,2022
3743,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,12.42,2023
3744,NPI6922290792,AstraZeneca,Symbicort,Food and Beverage,10.86,2019
3745,NPI6922290792,AstraZeneca,Farxiga,Research,14439.5,2021
3746,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,22.09,2023
3747,NPI6922290792,AstraZeneca,Farxiga,Speaker Fee,2743.21,2021
3748,NPI6922290792,AstraZeneca,Symbicort,Food and Beverage,38.5,2023
3749,NPI6922290792,AstraZeneca,Brilinta,Travel and Lodging,195.28,2023
3750,NPI6922290792,AbbVie,Humira,Food and Beverage,8.84,2019
3751,NPI6922290792,AbbVie,Humira,Grant,80228.99,2022
3752,NPI6922290792,AstraZeneca,Farxiga,Food and Beverage,54.15,2019
3753,NPI6922290792,AstraZeneca,Symbicort,Research,8702.55,2021
3754,NPI6922290792,AstraZeneca,Brilinta,Speaker Fee,1745.06,2023
3755,NPI6922290792,AstraZeneca,Farxiga,Research,46373.58,2022
3756,NPI6922290792,AstraZeneca,Brilinta,Food and Beverage,22.19,2023
3757,NPI6922290792,AbbVie,Imbruvica,Food and Beverage,473.76,2022
3758,NPI7585055050,Amgen,Repatha,Speaker Fee,2232.76,2021
3759,NPI7585055050,Amgen,Enbrel,Food and Beverage,26.46,2021
3760,NPI7585055050,Amgen,Repatha,Food and Beverage,23.06,2022
3761,NPI7585055050,Amgen,Repatha,Food and Beverage,10.21,2021
3762,NPI1826632144,Johnson & Johnson,Xarelto,Speaker Fee,1187.71,2022
3763,NPI1826632144,Bristol-Myers Squibb,Opdivo,Food and Beverage,16.52,2019
3764,NPI1826632144,Johnson & Johnson,Xarelto,Education,1911.71,2022
3765,NPI1826632144,Johnson & Johnson,Stelara,Food and Beverage,47.89,2019
3766,NPI1826632144,Bristol-Myers Squibb,Eliquis,Food and Beverage,34.52,2023
3767,NPI1826632144,Bristol-Myers Squibb,Revlimid,Food and Beverage,15.4,2020
3768,NPI1826632144,Bristol-Myers Squibb,Opdivo,Food and Beverage,28.44,2019
3769,NPI1826632144,Bristol-Myers Squibb,Eliquis,Food and Beverage,29.35,2020
3770,NPI1826632144,Johnson & Johnson,Xarelto,Grant,96658.54,2021
3771,NPI1826632144,Bristol-Myers Squibb,Opdivo,Food and Beverage,12.43,2022
3772,NPI1826632144,Bristol-Myers Squibb,Eliquis,Food and Beverage,19.96,2021
3773,NPI1826632144,Bristol-Myers Squibb,Eliquis,Consulting Fee,1275.87,2020
3774,NPI1826632144,Johnson & Johnson,Invega,Food and Beverage,12.7,2023
3775,NPI1826632144,Johnson & Johnson,Stelara,Speaker Fee,5238.27,2019
3776,NPI1826632144,Bristol-Myers Squibb,Opdivo,Speaker Fee,4145.79,2023
3777,NPI1826632144,Johnson & Johnson,Xarelto,Consulting Fee,2248.88,2023
3778,NPI1826632144,Bristol-Myers Squibb,Revlimid,Food and Beverage,23.43,2021
3779,NPI2837697756,Pfizer,Lyrica,Food and Beverage,19.47,2021
3780,NPI2837697756,Pfizer,Eliquis,Food and Beverage,2.7,2021
3781,NPI2837697756,Merck,Gardasil,Food and Beverage,17.79,2021
3782,NPI2837697756,Merck,Gardasil,Food and Beverage,73.75,2019
3783,NPI2837697756,Merck,Keytruda,Food and Beverage,22.11,2021
3784,NPI2399912199,Boehringer Ingelheim,Pradaxa,Food and Beverage,17.3,2022
3785,NPI2399912199,Boehringer Ingelheim,Pradaxa,Food and Beverage,30.82,2021
3786,NPI2399912199,AstraZeneca,Farxiga,Food and Beverage,6.28,2020
3787,NPI2162477764,Eli Lilly,Verzenio,Food and Beverage,9.29,2022
3788,NPI2162477764,Pfizer,Eliquis,Speaker Fee,721.61,2019
3789,NPI8306884994,Eli Lilly,Taltz,Food and Beverage,18.83,2021
3790,NPI8368316448,AstraZeneca,Brilinta,Speaker Fee,774.66,2022
3791,NPI9644774174,AstraZeneca,Farxiga,Food and Beverage,37.74,2021
3792,NPI9644774174,Amgen,Enbrel,Travel and Lodging,426.89,2021
3793,NPI9644774174,Amgen,Repatha,Food and Beverage,5.7,2020
3794,NPI9644774174,Amgen,Enbrel,Food and Beverage,7.53,2023
3795,NPI9644774174,AstraZeneca,Brilinta,Food and Beverage,14.57,2022
3796,NPI3434856657,Boehringer Ingelheim,Jardiance,Food and Beverage,73.19,2022
3797,NPI3434856657,Bristol-Myers Squibb,Opdivo,Food and Beverage,25.3,2021
3798,NPI3434856657,Boehringer Ingelheim,Pradaxa,Travel and Lodging,275.12,2021
3799,NPI3434856657,Bristol-Myers Squibb,Opdivo,Food and Beverage,30.96,2020
3800,NPI3434856657,Bristol-Myers Squibb,Eliquis,Food and Beverage,17.04,2022
3801,NPI8439838650,Pfizer,Xeljanz,Food and Beverage,21.17,2021
3802,NPI8439838650,Pfizer,Eliquis,Travel and Lodging,190.66,2022
3803,NPI4168364770,Boehringer Ingelheim,Ofev,Food and Beverage,12.24,2021
3804,NPI4168364770,Boehringer Ingelheim,Jardiance,Consulting Fee,2617.89,2023
3805,NPI4168364770,Merck,Januvia,Food and Beverage,23.41,2022
3806,NPI4168364770,Boehringer Ingelheim,Jardiance,Food and Beverage,48.31,2021
3807,NPI4168364770,Bristol-Myers Squibb,Eliquis,Research,2992.75,2020
3808,NPI4168364770,Boehringer Ingelheim,Pradaxa,Food and Beverage,33.92,2019
3809,NPI4168364770,Bristol-Myers Squibb,Revlimid,Travel and Lodging,378.68,2022
3810,NPI4168364770,Bristol-Myers Squibb,Eliquis,Speaker Fee,5562.8,2023
3811,NPI4168364770,Boehringer Ingelheim,Ofev,Food and Beverage,25.73,2019
3812,NPI4168364770,Bristol-Myers Squibb,Opdivo,Food and Beverage,8.79,2023
3813,NPI4168364770,Bristol-Myers Squibb,Opdivo,Food and Beverage,13.56,2019
3814,NPI4168364770,Merck,Gardasil,Food and Beverage,15.58,2022
3815,NPI4168364770,Bristol-Myers Squibb,Revlimid,Food and Beverage,84.67,2021
3816,NPI4168364770,Bristol-Myers Squibb,Opdivo,Food and Beverage,8.37,2020
3817,NPI4168364770,Bristol-Myers Squibb,Opdivo,Food and Beverage,11.88,2023
3818,NPI4168364770,Merck,Januvia,Food and Beverage,11.77,2019
3819,NPI4168364770,Bristol-Myers Squibb,Opdivo,Food and Beverage,43.26,2022
3820,NPI4168364770,Boehringer Ingelheim,Pradaxa,Consulting Fee,1742.97,2023
3821,NPI4168364770,Bristol-Myers Squibb,Revlimid,Food and Beverage,31.8,2019
3822,NPI4168364770,Bristol-Myers Squibb,Opdivo,Food and Beverage,18.16,2023
3823,NPI4168364770,Bristol-Myers Squibb,Revlimid,Food and Beverage,5.25,2022
3824,NPI4168364770,Boehringer Ingelheim,Pradaxa,Food and Beverage,23.13,2019
3825,NPI4168364770,Merck,Keytruda,Food and Beverage,26.17,2023
3826,NPI4168364770,Merck,Keytruda,Food and Beverage,10.87,2023
3827,NPI4168364770,Boehringer Ingelheim,Ofev,Food and Beverage,23.91,2022
3828,NPI4168364770,Boehringer Ingelheim,Pradaxa,Food and Beverage,24.21,2021
3829,NPI4168364770,Merck,Gardasil,Consulting Fee,1784.03,2022
3830,NPI4168364770,Boehringer Ingelheim,Ofev,Consulting Fee,855.6,2019
3831,NPI4168364770,Merck,Gardasil,Research,17946.66,2019
3832,NPI4168364770,Boehringer Ingelheim,Ofev,Food and Beverage,27.02,2019
3833,NPI4168364770,Bristol-Myers Squibb,Revlimid,Food and Beverage,49.45,2021
3834,NPI4168364770,Boehringer Ingelheim,Ofev,Food and Beverage,3.47,2019
3835,NPI4168364770,Bristol-Myers Squibb,Eliquis,Food and Beverage,27.86,2022
3836,NPI4168364770,Bristol-Myers Squibb,Eliquis,Food and Beverage,13.91,2021
3837,NPI5836587629,Merck,Januvia,Food and Beverage,19.95,2022
3838,NPI1052650204,Boehringer Ingelheim,Pradaxa,Food and Beverage,7.85,2019
3839,NPI1052650204,AstraZeneca,Brilinta,Speaker Fee,2729.94,2021
3840,NPI1052650204,Boehringer Ingelheim,Pradaxa,Speaker Fee,4304.22,2022
3841,NPI1052650204,AstraZeneca,Farxiga,Speaker Fee,1616.11,2021
3842,NPI1052650204,AstraZeneca,Symbicort,Food and Beverage,51.62,2020
3843,NPI1052650204,AstraZeneca,Brilinta,Consulting Fee,1350.0,2022
3844,NPI1052650204,Boehringer Ingelheim,Jardiance,Food and Beverage,7.58,2022
3845,NPI1052650204,Boehringer Ingelheim,Jardiance,Travel and Lodging,558.8,2020
3846,NPI1052650204,Boehringer Ingelheim,Pradaxa,Food and Beverage,70.82,2020
3847,NPI6170159741,Bristol-Myers Squibb,Opdivo,Food and Beverage,5.97,2023
3848,NPI7727552989,AbbVie,Imbruvica,Food and Beverage,10.54,2020
3849,NPI7727552989,AbbVie,Imbruvica,Education,227.74,2022
3850,NPI2570971452,Eli Lilly,Verzenio,Food and Beverage,43.62,2022
3851,NPI9384902756,Merck,Januvia,Travel and Lodging,106.54,2022
3852,NPI9384902756,Amgen,Repatha,Food and Beverage,3.0,2022
3853,NPI9384902756,Amgen,Repatha,Food and Beverage,48.35,2022
3854,NPI9384902756,Merck,Keytruda,Travel and Lodging,127.44,2021
3855,NPI9384902756,Merck,Januvia,Food and Beverage,14.74,2021
3856,NPI9384902756,Amgen,Enbrel,Food and Beverage,5.7,2023
3857,NPI9384902756,Merck,Gardasil,Consulting Fee,1148.71,2019
3858,NPI9384902756,Amgen,Otezla,Food and Beverage,25.76,2022
3859,NPI9384902756,Amgen,Enbrel,Food and Beverage,8.67,2023
3860,NPI9384902756,Merck,Januvia,Consulting Fee,495.19,2022
3861,NPI9384902756,Merck,Keytruda,Food and Beverage,34.59,2023
3862,NPI9384902756,Amgen,Otezla,Food and Beverage,101.32,2019
3863,NPI9384902756,Merck,Gardasil,Food and Beverage,15.99,2023
3864,NPI6813528137,Merck,Gardasil,Food and Beverage,122.79,2023
3865,NPI6813528137,Johnson & Johnson,Stelara,Food and Beverage,49.62,2021
3866,NPI6813528137,Merck,Gardasil,Education,73.56,2019
3867,NPI6813528137,AbbVie,Imbruvica,Food and Beverage,2.13,2019
3868,NPI6813528137,Merck,Gardasil,Speaker Fee,1459.84,2022
3869,NPI6813528137,Johnson & Johnson,Invega,Consulting Fee,3534.69,2019
3870,NPI2727304376,Johnson & Johnson,Stelara,Food and Beverage,65.68,2021
3871,NPI1571800134,Eli Lilly,Taltz,Food and Beverage,32.91,2022
3872,NPI1996253949,AbbVie,Imbruvica,Food and Beverage,16.41,2021
3873,NPI1996253949,AbbVie,Humira,Consulting Fee,778.17,2023
3874,NPI1996253949,Pfizer,Lyrica,Speaker Fee,2185.93,2022
3875,NPI1996253949,Pfizer,Xeljanz,Consulting Fee,3380.21,2019
3876,NPI1996253949,AbbVie,Rinvoq,Consulting Fee,1482.48,2022
3877,NPI1996253949,AbbVie,Imbruvica,Food and Beverage,32.27,2023
3878,NPI1996253949,Pfizer,Eliquis,Food and Beverage,17.94,2022
3879,NPI1996253949,Merck,Gardasil,Food and Beverage,55.99,2021
3880,NPI1996253949,Merck,Januvia,Food and Beverage,13.54,2023
3881,NPI1996253949,Pfizer,Eliquis,Food and Beverage,14.48,2019
3882,NPI1996253949,Merck,Keytruda,Education,793.66,2020
3883,NPI1996253949,AbbVie,Humira,Food and Beverage,30.96,2019
3884,NPI1996253949,AbbVie,Humira,Speaker Fee,17988.48,2023
3885,NPI1996253949,AbbVie,Humira,Food and Beverage,17.29,2021
3886,NPI1996253949,Merck,Keytruda,Food and Beverage,31.35,2022
3887,NPI1996253949,AbbVie,Humira,Food and Beverage,23.54,2021
3888,NPI1996253949,Pfizer,Xeljanz,Speaker Fee,2419.91,2022
3889,NPI1996253949,Pfizer,Eliquis,Consulting Fee,486.06,2019
3890,NPI1996253949,Merck,Gardasil,Food and Beverage,10.93,2022
3891,NPI1996253949,Pfizer,Xeljanz,Food and Beverage,13.86,2023
3892,NPI1996253949,AbbVie,Humira,Travel and Lodging,123.92,2019
3893,NPI1996253949,Pfizer,Lyrica,Food and Beverage,32.91,2022
3894,NPI1996253949,Merck,Januvia,Food and Beverage,53.94,2022
3895,NPI1996253949,Merck,Gardasil,Speaker Fee,3588.95,2022
3896,NPI1996253949,AbbVie,Humira,Consulting Fee,617.77,2019
3897,NPI1996253949,Merck,Januvia,Education,2951.41,2023
3898,NPI1955957035,AbbVie,Humira,Food and Beverage,11.08,2022
3899,NPI1955957035,AbbVie,Humira,Food and Beverage,20.38,2021
3900,NPI1496820098,Eli Lilly,Verzenio,Gift,321.86,2022
3901,NPI1496820098,Eli Lilly,Verzenio,Speaker Fee,2194.54,2019
3902,NPI1496820098,Johnson & Johnson,Invega,Food and Beverage,7.47,2020
3903,NPI8165338827,Novartis,Entresto,Food and Beverage,14.9,2023
3904,NPI8165338827,AbbVie,Humira,Food and Beverage,17.57,2022
3905,NPI8165338827,Novartis,Cosentyx,Gift,66.87,2019
3906,NPI8165338827,Novartis,Zolgensma,Food and Beverage,65.21,2023
3907,NPI8165338827,AbbVie,Rinvoq,Food and Beverage,9.6,2020
3908,NPI8165338827,Novartis,Entresto,Food and Beverage,25.99,2021
3909,NPI8165338827,AbbVie,Imbruvica,Grant,96525.08,2023
3910,NPI8165338827,AbbVie,Rinvoq,Food and Beverage,24.59,2022
3911,NPI8165338827,AbbVie,Humira,Food and Beverage,28.69,2019
3912,NPI2272540852,AstraZeneca,Symbicort,Consulting Fee,6530.76,2019
3913,NPI5665425824,Amgen,Repatha,Food and Beverage,23.38,2023
3914,NPI1869629418,Bristol-Myers Squibb,Opdivo,Food and Beverage,42.16,2022
3915,NPI1869629418,Bristol-Myers Squibb,Eliquis,Food and Beverage,41.28,2021
3916,NPI1869629418,Johnson & Johnson,Invega,Food and Beverage,18.36,2019
3917,NPI1869629418,Johnson & Johnson,Invega,Food and Beverage,5.83,2021
3918,NPI1869629418,Johnson & Johnson,Stelara,Food and Beverage,6.52,2022
3919,NPI1869629418,Johnson & Johnson,Invega,Food and Beverage,6.65,2020
3920,NPI1869629418,Johnson & Johnson,Stelara,Consulting Fee,1130.91,2023
3921,NPI1869629418,Johnson & Johnson,Xarelto,Gift,144.62,2023
3922,NPI1869629418,Johnson & Johnson,Stelara,Research,37151.25,2023
3923,NPI1869629418,Johnson & Johnson,Invega,Food and Beverage,6.27,2019
3924,NPI6693140977,Pfizer,Eliquis,Speaker Fee,1953.94,2022
3925,NPI6693140977,Pfizer,Lyrica,Food and Beverage,15.7,2020
3926,NPI6693140977,Pfizer,Eliquis,Food and Beverage,90.61,2020
3927,NPI6693140977,Amgen,Enbrel,Education,534.46,2022
3928,NPI6693140977,Pfizer,Lyrica,Food and Beverage,6.87,2020
3929,NPI6693140977,Pfizer,Lyrica,Food and Beverage,30.81,2023
3930,NPI6693140977,Pfizer,Lyrica,Royalty or License,6490.19,2023
3931,NPI6693140977,Pfizer,Lyrica,Food and Beverage,7.47,2019
3932,NPI6693140977,Amgen,Repatha,Food and Beverage,8.71,2023
3933,NPI6693140977,Amgen,Enbrel,Consulting Fee,2578.59,2023
3934,NPI1566370116,Johnson & Johnson,Xarelto,Food and Beverage,41.29,2021
3935,NPI1566370116,Merck,Keytruda,Food and Beverage,13.77,2020
3936,NPI1566370116,Merck,Keytruda,Food and Beverage,35.66,2021
3937,NPI2869576618,Bristol-Myers Squibb,Opdivo,Food and Beverage,11.21,2022
3938,NPI2869576618,Bristol-Myers Squibb,Opdivo,Gift,65.33,2022
3939,NPI2869576618,Bristol-Myers Squibb,Opdivo,Consulting Fee,2979.45,2019
3940,NPI2869576618,Bristol-Myers Squibb,Eliquis,Grant,29198.32,2019
3941,NPI2869576618,Bristol-Myers Squibb,Opdivo,Food and Beverage,11.22,2020
3942,NPI2869576618,Bristol-Myers Squibb,Revlimid,Research,3857.65,2021
3943,NPI2869576618,Bristol-Myers Squibb,Revlimid,Food and Beverage,10.53,2019
3944,NPI2869576618,Bristol-Myers Squibb,Eliquis,Food and Beverage,15.24,2023
3945,NPI2869576618,Bristol-Myers Squibb,Opdivo,Speaker Fee,3309.19,2021
3946,NPI2869576618,Bristol-Myers Squibb,Eliquis,Food and Beverage,8.28,2021
3947,NPI2869576618,Bristol-Myers Squibb,Revlimid,Food and Beverage,20.35,2023
3948,NPI2869576618,Bristol-Myers Squibb,Eliquis,Education,1347.79,2022
3949,NPI2869576618,Bristol-Myers Squibb,Opdivo,Education,383.21,2023
3950,NPI2869576618,Bristol-Myers Squibb,Opdivo,Food and Beverage,22.91,2022
3951,NPI2869576618,Bristol-Myers Squibb,Revlimid,Food and Beverage,8.47,2019
3952,NPI7146051902,Eli Lilly,Taltz,Food and Beverage,13.48,2021
3953,NPI7146051902,Boehringer Ingelheim,Ofev,Food and Beverage,39.05,2019
3954,NPI7146051902,Eli Lilly,Verzenio,Food and Beverage,19.72,2021
3955,NPI7146051902,Amgen,Repatha,Food and Beverage,18.57,2022
